,n_counts,highly_variable,highly_variable_rank,means,variances,variances_norm
5557,2646.889393677791,True,2414.0,0.10576557954438567,0.13113606291732044,1.2844207406854966
5584,6327.324995583731,True,2544.0,0.25283005656452223,0.2985451882527927,1.270202760193151
5586,2929.534039563256,True,999.0,0.11705961957816896,0.17154530349058342,1.5245955355226681
5590,52.893634148806264,True,2779.0,0.0021135472767843952,0.0026419616688639616,1.2512815438113138
5594,10.5981589850811,True,1126.0,0.0004234859340318509,0.0006110273450276809,1.4925897617647494
5596,212.87079665991678,True,1887.0,0.008505985641329686,0.011771805192525731,1.3470514964151097
5605,12.320640669486062,True,2039.0,0.000492313620614004,0.000634559268021395,1.3281545471791183
5607,472.78061226371796,True,2372.0,0.018891577250208517,0.025016954017991845,1.2879862329068203
5610,14.867003441613202,True,1160.0,0.0005940623128591545,0.0008592302281010887,1.482236519675408
5611,8182.7879882360285,True,2442.0,0.32697146920147163,0.38430106558343535,1.2823647301170698
5612,7.893690043768622,True,2224.0,0.00031541956540272605,0.0003943777163598598,1.303235384509301
5616,6.306055712687068,True,676.0,0.0002519801691315859,0.00040933417806193257,1.6548139502635466
5625,1807.7812537149587,True,2048.0,0.07223612457903628,0.09374241955793823,1.3268195434258265
5629,5681.033698909403,True,601.0,0.2270052624833935,0.36108902886187816,1.703949078393801
5630,647.3942335543884,True,1465.0,0.02586886572182485,0.037220473030874356,1.4086815523110223
5631,9844.506996335376,True,227.0,0.39337117383262743,0.7737132916881729,2.176602335373426
5636,6.477823698082404,True,1794.0,0.00025884375042285637,0.00033654943863243724,1.3593053382973577
5645,3717.7523122827083,True,2607.0,0.14855559467284846,0.1786871185948415,1.265163625672689
5651,27006.529583057683,True,60.0,1.079138878888262,2.3008707117191745,3.0338533734960036
5654,59.21916653521599,True,1705.0,0.002366305703477025,0.003246058886833754,1.3709612326912464
5665,46.09607495808703,True,124.0,0.001841927393833894,0.004697175484148574,2.5572345344524856
5678,1471.5301467230142,True,168.0,0.058800053812955166,0.137414420628762,2.3689273219586404
5679,281.3234829011532,True,428.0,0.011241248417691729,0.021307400356525143,1.8367052422685763
5680,18326.900709066333,True,81.0,0.7323144213644338,1.6891330480016002,2.827889488805171
5681,579.5685773649445,True,307.0,0.023158658090183998,0.04769879950780002,2.0101809201528495
5682,7529.7762197200045,True,256.0,0.3008781355278513,0.5870041955728948,2.117858618906217
5683,14101.74584956963,True,93.0,0.5634838108195327,1.3199974357980788,2.710244718351502
5687,635.2034509726074,True,337.0,0.025381741028234917,0.050793487030047275,1.9580802609777257
5695,6643.516476298804,True,2676.0,0.2654645758930233,0.3100708863026184,1.258970269531501
5697,5692.822612610592,True,221.0,0.2274763291221361,0.4683048904466545,2.205531178351399
5698,2773.0193000169506,True,930.0,0.11080553424506323,0.16524918558085974,1.5478917254285518
5699,9041.901461642014,True,177.0,0.36130030614728736,0.769640761946547,2.3416212475381357
5705,5.301442764313265,True,779.0,0.00021183739967686665,0.00032173783780751396,1.5965928828828089
5711,243.51767098925842,True,434.0,0.009730587029060113,0.01832075770144973,1.828137587229479
5736,16553.605297089638,True,116.0,0.6614562973343576,1.4326619603706297,2.5858201008646753
5756,18692.479990363343,True,178.0,0.7469224003182051,1.4176818566900902,2.340681647753742
5757,109.58885548766507,True,2801.0,0.004379000059444778,0.0055415513645184515,1.2497257854801076
5759,30023.91754613592,True,19.0,1.1997090044807759,3.278876520128637,4.100619231787424
5768,3752.553716144571,True,938.0,0.1499462045930059,0.22029348428810175,1.5459501913310285
5774,6864.047852615014,True,2475.0,0.2742766663715749,0.3245709158748764,1.2776575963352035
5791,155.36602619517436,True,2089.0,0.006208184535889652,0.00836058836797742,1.3203977615519693
5792,8.226716441500061,True,2919.0,0.00032872678180692323,0.00039144726716678,1.2401571054559972
5832,28.732242767704353,True,651.0,0.0011480956911893373,0.0019007351965837334,1.66868515076392
5859,3581.227892958086,True,2216.0,0.14310029141525113,0.1777370882247406,1.304150157277593
5892,976.2292739289517,True,607.0,0.03900860201106656,0.06660377543134458,1.6996693964208616
5893,4693.420282196728,True,2315.0,0.18754176784930524,0.22847113019260365,1.2945753504672188
5925,475.77324167385376,True,1469.0,0.019011158062569075,0.027521454490581746,1.4081273753483319
5929,3223.3976054475334,True,548.0,0.12880195018970378,0.21420104888863398,1.7379330252981247
5935,47.36654166338288,True,2399.0,0.001892693265539155,0.002427157130895827,1.2854951029447004
5942,217.98202696288516,True,2087.0,0.00871022244717035,0.01182587289956868,1.320974341237087
5944,411.0814272908463,True,1541.0,0.016426173870808206,0.023614442563611993,1.3960388429872097
5946,20.976169357826045,True,2598.0,0.0008381750722379142,0.0010454178724440216,1.2659002473425436
5954,1636.0577112787064,True,1485.0,0.06537431915922265,0.09019336584374732,1.4054065636485058
5967,26.03135147962069,True,2642.0,0.0010401722800136134,0.0013003023128684815,1.2622555105998403
5968,162.06555998705588,True,1463.0,0.006475887476506667,0.009316258931293031,1.4087877921371692
5970,4790.881062014672,True,2567.0,0.1914361488857455,0.22818682368198406,1.2678096330762454
5995,154.3444712684786,True,1274.0,0.006167364791356132,0.009128799587078188,1.4515327098291
6014,4583.6508685130375,True,2823.0,0.1831555529654374,0.21527165739700937,1.2476802542635848
6018,15.32166916928085,True,2702.0,0.0006122300475218114,0.000751585379996367,1.2568579508186704
6020,886.8942863375793,True,1738.0,0.035438914981921955,0.0488557331896796,1.3661593893246062
6037,1926.3769061040393,True,248.0,0.07697502222105178,0.16031057554290978,2.1343445611491116
6041,1595.1316477479731,True,2713.0,0.06373897737345058,0.07866957562509376,1.2559790832301863
6042,10641.119313718522,True,912.0,0.4252025618843796,0.5927761115676136,1.5533497586683744
6046,1460.5162239649283,True,2955.0,0.058359954605807056,0.0712654124838526,1.2373499056329091
6053,15987.659331239713,True,2525.0,0.6388419775928927,0.6861492760264734,1.2723517062755543
6067,7959.673107228697,True,1546.0,0.31805614589741404,0.40748518543185164,1.3953737038939156
6078,16.48521288465047,True,2187.0,0.0006587234430052934,0.0008432497029730212,1.3076039322963582
6092,756.7343586577088,True,1623.0,0.03023792690232997,0.04247441047137534,1.3827668268768063
6110,18.46973035318606,True,1973.0,0.0007380216715889898,0.0009682827847157234,1.335880037444643
6144,894.5346496259135,True,715.0,0.03574421200455181,0.05873243055206562,1.6289907884490054
6151,15062.843918962271,True,250.0,0.6018877934533015,1.0947358835188232,2.128953865653148
6154,22.201892028071523,True,1053.0,0.0008871530419592233,0.0013221347091851286,1.5104257543176838
6178,2588.272798436815,True,2507.0,0.10342335165175477,0.12729491363716108,1.2738463712878656
6187,2834.1569002403003,True,2201.0,0.11324849757213708,0.14229052733068848,1.3052517636205703
6193,10641.392490201171,True,273.0,0.4252134775913515,0.7931241805156236,2.0783069001013197
6205,3378.7070821989123,True,2818.0,0.13500787509785475,0.16090671215878494,1.248129275505694
6209,285.9517846919512,True,577.0,0.011426188151999974,0.020255795815921927,1.7175989981875956
6276,43.614120550551135,True,2370.0,0.0017427523595680942,0.0022368645390085876,1.2880684056153606
6278,3022.311641264306,True,2531.0,0.12076686810774054,0.14744671721448274,1.2720368418154788
6281,5373.137142376425,True,2394.0,0.2147021954118287,0.25843084597563887,1.2862168789530406
6325,12.84762699705318,True,901.0,0.0005133711738613113,0.0007756203061020878,1.5551167154323426
6332,1463.553482955846,True,1062.0,0.058481318746737176,0.0870418623507015,1.5082952047647071
6337,886.9087857766557,True,1624.0,0.03543949435693503,0.04944495233811796,1.382614291104826
6340,12433.333374130083,True,127.0,0.4968166456537221,1.1113189140607211,2.5397060131172497
6355,22221.38414246635,True,636.0,0.8879319165054868,1.1366393491730367,1.6749897601366304
6358,4251.246807392622,True,2151.0,0.16987320416337526,0.2105853369346512,1.311664373281769
6360,190.06797533673577,True,1902.0,0.007594820400253169,0.010483138659507923,1.3459285983612184
6361,6208.361838379116,True,2748.0,0.24807647400220192,0.28921553649392673,1.2532214585168642
6364,3227.3622361433045,True,2611.0,0.12896037066024563,0.15607748792217174,1.2648602580137516
6378,9.890860628559317,True,927.0,0.0003952233928138463,0.0005905885295337827,1.548653207607056
6379,16911.028457898658,True,282.0,0.6757383704107214,1.1562520055067314,2.053223899683664
6381,17865.103812390964,True,30.0,0.7138617362898959,2.1892118487266568,3.732683887796505
6393,773.8908737511669,True,2408.0,0.0309234745365287,0.04032847902414759,1.2848018295696102
6402,395.5199329517966,True,1029.0,0.01580436078285768,0.024702669649260153,1.5171698516845908
6423,722.4669933403695,True,491.0,0.028868656331030505,0.05227945630554721,1.7797697105838968
6430,324.84787623704574,True,2745.0,0.012980415417447691,0.016790958343375205,1.2533575934888594
6431,11.193993027337918,True,1407.0,0.00044729453477734826,0.0006153398389381376,1.4210794948204233
6432,9975.280192670727,True,593.0,0.3985966671729697,0.6142587680343687,1.7072230009787217
6433,17591.220747726555,True,114.0,0.7029177954018431,1.501239665212974,2.588649468243788
6445,3065.8696195193515,True,2461.0,0.12250737710858098,0.1503984863076384,1.2799357041271908
6451,273.7537854062038,True,1549.0,0.010938775090154396,0.015745052249708385,1.3951170220896492
6456,89.05146293909297,True,1969.0,0.003558357825425276,0.004795099711161551,1.3360881185274955
6457,441.59053090052936,True,855.0,0.017645270155059917,0.02853541376861726,1.5716488312763912
6472,6851.684519463483,True,1803.0,0.2737826468258406,0.34428720937867596,1.3575753426683106
6477,3234.7054227523336,True,2647.0,0.1292537929654093,0.15605251646481344,1.2619191748302272
6498,4383.119543733608,True,275.0,0.17514263341059713,0.34242650142463577,2.0714081304797087
6507,7820.689340406315,True,258.0,0.31250257094247313,0.6041820481064666,2.1034364654515345
6519,12360.47637401403,True,721.0,0.49390539335147626,0.7081304509865082,1.6265271784788637
6531,230.68743557876374,True,1877.0,0.009217910795922794,0.012782922490317001,1.347839869977275
6534,862.3084395352698,True,970.0,0.03445650281847959,0.05344777855596891,1.5351110519486437
6574,7.38291235670782,True,824.0,0.0002950096841967482,0.0004475015113204414,1.5827450934390814
6577,4.219420457353017,True,738.0,0.00016860147276244775,0.0002595269989658608,1.616251231594075
6578,26.74192104462273,True,1786.0,0.001068565533629934,0.001440254918780681,1.36021021497731
6579,8.433417971999573,True,2177.0,0.00033698625317667917,0.000423718969632227,1.3087086678411286
6582,4.508890994884613,True,1495.0,0.00018016826479999248,0.00023960425548836314,1.4038248437885197
6584,30.452075899210172,True,741.0,0.0012168175457208574,0.0019505461730646254,1.614587147018343
6585,1228.8711541237271,True,318.0,0.04910377823558406,0.0971069917499626,1.987790992057397
6586,2047.485437320292,True,230.0,0.08181433058899909,0.1731396722186634,2.1731530895753917
6620,8263.99534283837,True,303.0,0.33021638866931924,0.6106557091542354,2.0189898539778834
6624,2078.7873504062286,True,1464.0,0.08306510630569125,0.11390963531014474,1.4087575631109375
6625,1906.98086607253,True,1725.0,0.07619998665677817,0.10180296650040502,1.3686348123170415
6626,3980.0301822701063,True,896.0,0.15903581004835404,0.2347125389248027,1.557124354691232
6627,7758.941973631343,True,536.0,0.3100352422932697,0.4981646442359176,1.747314047274124
6628,621.2512013418493,True,1052.0,0.02482423085358627,0.03834752876404581,1.5104615730800728
6629,384.6233084448699,True,1502.0,0.01536894863121834,0.022200997536175604,1.4017142921013652
6630,3067.127130268585,True,1446.0,0.12255762528045197,0.16613931303292584,1.4133426602769734
6631,2723.430170254598,True,1328.0,0.10882402981917177,0.15088072659689508,1.4379744307624902
6632,103.69700717413372,True,1733.0,0.004143570973153269,0.0057315510819337355,1.3675294388400936
6633,16509.396422134465,True,1152.0,0.6596897795146853,0.8203625802870255,1.4837236108169283
6634,12234.526696364153,True,1336.0,0.48887264030864586,0.6199407652887268,1.4366224210136085
6636,16618.873704350703,True,134.0,0.6640643212798965,1.3967911105419142,2.513480759432634
6642,489.56746637764,True,2503.0,0.01956235380714617,0.02562976255061291,1.274863733077212
6655,483.7450470046418,True,1909.0,0.019329698993232714,0.026720514681315262,1.3449035967839933
6665,1458.333087264557,True,2810.0,0.058272719861925906,0.0718203803870706,1.248755618175057
6692,929.2213842500461,True,397.0,0.03713023992048459,0.06975825485219672,1.865991895374083
6694,15253.326647436963,True,35.0,0.6094991867432659,1.8895564228513348,3.6374977853955794
6700,7834.416913171766,True,2387.0,0.31305110337935665,0.3701319623760741,1.2864782226298763
6707,4630.964728228953,True,2259.0,0.18504614114237075,0.2264658381043601,1.299740554921897
6714,225.42253460076682,True,893.0,0.00900753354913957,0.014435109283220596,1.558265739908883
6715,34.42699548842869,True,73.0,0.0013756491444269436,0.003945764886780529,2.8862169705077996
6718,8.084036238967318,True,1019.0,0.00032302550303553576,0.0004715150527112936,1.5207578999402778
6721,1209.1039659371156,True,2042.0,0.04831391216882907,0.06387424820948819,1.3279861130725912
6722,619.5643705440609,True,2962.0,0.02475682772093265,0.03131191257358935,1.2365952716253346
6732,23.817109251301204,True,1168.0,0.000951694607660082,0.0013925487961193733,1.480437856203757
6733,106.84205566597502,True,634.0,0.004269242214735677,0.007242441889815742,1.6761550311037872
6742,4.5297173966230035,True,1899.0,0.0001810004553913132,0.00023082867888420168,1.34601190205881
6743,2.835043646099608,True,2139.0,0.00011328393055620586,0.000181441572849173,1.3136661482783765
6764,441.2012041579151,True,54.0,0.01762971326452149,0.056953650719630905,3.1395810839091127
6767,5.607558659011765,True,1276.0,0.0002240693142736261,0.0003097417349519583,1.4509105020361905
6769,635.3513128495633,True,1425.0,0.025387649358649525,0.03679887284378942,1.418270510343423
6772,1096.2295364587694,True,251.0,0.04380362568763568,0.09318289613740321,2.127916608591409
6773,908.3745814875905,True,352.0,0.03629723413600217,0.07069458872993549,1.932331039496312
6789,5692.665434961505,True,2556.0,0.2274700485479704,0.2694086661850409,1.2688418630751195
6794,26183.712242783156,True,1757.0,1.046260378917258,1.0173345950758583,1.363666831053987
6803,48337.23539167577,True,1405.0,1.9314806757642347,1.3527128177541186,1.4213867676885161
6806,13.334375435561547,True,192.0,0.0005328208837034103,0.0011842464966562857,2.2853574158674483
6807,26.75439067954738,True,1591.0,0.0010690638008290332,0.0014709713914827277,1.38855913044416
6810,2116.9180132033744,True,1321.0,0.08458874822997595,0.11854149091496319,1.4402815693835909
6842,53.975951848001785,True,2898.0,0.0021567950071126746,0.0026760982187599663,1.24170120348795
6852,2711.648260432076,True,1453.0,0.1083532430445168,0.14745190990337723,1.4111498070795783
6853,2794.9362582379663,True,814.0,0.11168130177567213,0.1707870175054199,1.5877257212846752
6881,418.76590370009876,True,138.0,0.016733233585075467,0.04282381935397857,2.485713284680005
6882,7610.212208098653,True,1478.0,0.30409223240224703,0.3938274972316762,1.4067440154660582
6889,4371.484296132461,True,1987.0,0.1746777070299871,0.22001251164221017,1.3342901783394692
6890,168.19269087698288,True,596.0,0.0067207180882675145,0.011716764779094365,1.7053846026858728
6896,10.444016197114166,True,1219.0,0.0004173266281912478,0.0005910327221115485,1.4656210700943584
6907,2730.422818084041,True,1054.0,0.10910344514041577,0.15885939439898267,1.5102972331202642
6913,9550.201656806752,True,281.0,0.38161119063401083,0.7097569342676172,2.053231198685578
6916,12.198245567048605,True,2030.0,0.00048742290286296673,0.0006285555891091726,1.329130711139671
6927,52.02661125027131,True,2700.0,0.0020789023915236673,0.002609780708871748,1.2569086919077836
6932,1820.6836925989094,True,2533.0,0.07275168595056776,0.09046804334685717,1.271723742929239
6934,14839.773820755148,True,288.0,0.5929742596002238,1.0348488129157027,2.037087914793395
6942,3849.4582821397703,True,1132.0,0.1538183601909923,0.21764900094253672,1.4906806052488086
6947,4059.0222716123867,True,908.0,0.16219221096509145,0.2386551600316048,1.5537980484201412
6949,699.8477294163837,True,2833.0,0.02796482575786716,0.03551410502246059,1.2466841442605225
6950,1488.4215528456323,True,2889.0,0.05947500810539572,0.07283780557904197,1.242148595581499
6960,730.3670788572001,True,1076.0,0.02918433144958047,0.044679250830489806,1.5051642837064714
6968,48.154456656285284,True,85.0,0.0019241771220444848,0.005354410933733062,2.788866833898299
6974,458.74626160598996,True,1085.0,0.01833078644633542,0.028335843443956166,1.502944724783086
6976,6.44150322265705,True,1116.0,0.00025739244076788335,0.00036796813442253683,1.494743966031795
6989,3967.1997477811906,True,845.0,0.15852312586035291,0.2366720026198224,1.5749788325030547
6990,3.09491165988741,True,2951.0,0.00012366785182959362,0.00014231692239221564,1.2377909305659416
6991,435.66089319357025,True,1848.0,0.017408331063436845,0.024212594449414624,1.351508361124965
6992,570.037946059332,True,1900.0,0.022777828900316967,0.03142404320765135,1.3459468357271391
6993,19.44435731489942,True,2434.0,0.0007769662476983705,0.0009803812307637436,1.2831337024524525
7013,56.40240479616475,True,1949.0,0.0022537522894655456,0.003017267651146048,1.338957620226404
7028,52.3550456731343,True,1316.0,0.002092026119760821,0.003011814208294749,1.4413170275618432
7034,6423.8608019556,True,154.0,0.2566874771020383,0.5772350424859717,2.420414709304962
7041,94.96444043165822,True,2176.0,0.0037946312008174774,0.005014828033724727,1.308776971525248
7054,502.3938920857513,True,1760.0,0.02007487781050712,0.028120842899899006,1.363554469888457
7058,1670.5349066509036,True,594.0,0.0667519742128549,0.1117519750133001,1.7067816593327898
7059,19039.34489719241,True,171.0,0.7607825820024142,1.4483445257191445,2.3609714081422752
7066,180.74664009346193,True,2361.0,0.007222354355209057,0.009538822337946172,1.2893679234204622
7075,26.232234724014642,True,2632.0,0.0010481992617283882,0.0013114085753652188,1.263084822818894
7086,17.891316197010696,True,2637.0,0.0007149091423723605,0.0008858013466079334,1.2626353970942732
7099,3.887825853016936,True,1247.0,0.00015535146859334037,0.00023900350514950914,1.458128261363157
7101,711.7050970980108,True,774.0,0.028438627711100877,0.04632281319569981,1.5999750390406053
7104,186.96905569614609,True,2237.0,0.007470992395754259,0.009968554880428797,1.301540626829167
7105,40.70349014933547,True,916.0,0.0016264480999494718,0.0025121401509660755,1.5516478746756712
7108,161.34563568646615,True,1165.0,0.006447120422219538,0.009754051299928729,1.4817646831411138
7111,68.00023320085138,True,2119.0,0.002717183457238527,0.003588634078259926,1.3166106980281935
7112,10287.325156369101,True,96.0,0.41106549813670157,0.9949865989931744,2.6885883749188673
7114,301.62012531589517,True,1286.0,0.012052270651158608,0.018018696765261973,1.4483105307500495
7116,6198.71990015752,True,487.0,0.2476911971612536,0.41056221694792905,1.7817058342572374
7117,1308.8735562213337,True,1825.0,0.05230054967718919,0.07031521404938115,1.3549152768805226
7118,1358.5434075351682,True,1285.0,0.054285279610611616,0.0778905616714782,1.448522620902577
7121,15501.360026555145,True,1067.0,0.6194102144391894,0.7930026140141763,1.5069316374094077
7123,6832.454056046914,True,2055.0,0.2730142274453338,0.3352579112925813,1.3254825941745965
7124,9426.207280365428,True,2141.0,0.3766565683835001,0.448537949861032,1.3132838555324764
7126,2617.455204103025,True,1602.0,0.10458943515156345,0.14001231674062434,1.3861358157688313
7127,8561.628894926553,True,1484.0,0.34210936206052006,0.4392879476585919,1.4054462229869464
7128,4378.853357913773,True,1018.0,0.17497216326675374,0.2511921373162736,1.5209292705079573
7129,10428.567150534878,True,539.0,0.4167093083407213,0.6534673664335362,1.7439804333409408
7130,5091.444156556312,True,334.0,0.20344618223273045,0.3746583437614605,1.9635974713693414
7132,423.7053705881141,True,1302.0,0.016930606992252628,0.025163003330084387,1.4437484548105513
7133,5.9012002439224664,True,899.0,0.00023580277487103278,0.00035012445211718917,1.5559082036028358
7137,4675.455525726192,True,1686.0,0.18682392414793386,0.24141999780038984,1.3729667791720452
7138,8022.493975782705,True,336.0,0.3205663700065014,0.576442263499094,1.9594486700519704
7156,1054.6454287961897,True,1149.0,0.04214198948278547,0.06262739612730618,1.4841164350112228
7176,1139.560412946713,True,828.0,0.04553506005541091,0.07184985372821587,1.580981423855673
7180,29329.0288100864,True,1191.0,1.1719423323777842,1.1662107969498956,1.4749800902477932
7181,2757.544296954887,True,689.0,0.1101871772138931,0.1746990646143145,1.6452173453572423
7184,1894.9476752188039,True,1564.0,0.07571915908330559,0.10296470992683565,1.3927080097110505
7185,816.0404295867404,True,66.0,0.03260770517009272,0.09765072476917586,2.956335668082163
7186,117.15526258212428,True,757.0,0.004681341907700962,0.00763844977577412,1.6092056040778222
7193,7246.963984137974,True,1550.0,0.28957739887069345,0.37290568659714324,1.3948320788033692
7207,289.84454839860655,True,1841.0,0.011581736929537545,0.016172527279057786,1.3528434292260052
7211,197.8029796548104,True,2710.0,0.007903899131096079,0.01019178330174815,1.256433560289827
7213,466.7225678245577,True,894.0,0.018649507225467838,0.02987695935854673,1.557922026116013
7214,606.6307252849801,True,1306.0,0.024240019391232326,0.0358007885718511,1.443141866566947
7215,41.8558396490471,True,2775.0,0.0016724941920022009,0.002084481529795868,1.2515087603813013
7220,261.8909469648604,True,2465.0,0.010464754533879182,0.013804124177281088,1.2792656765042354
7222,2847.4261846210625,True,2987.0,0.11377871751862308,0.13507838912244965,1.2335640880304566
7223,2084.846421136732,True,873.0,0.08330721733943625,0.12691166367511966,1.5651109380134338
7224,11981.095902895358,True,2226.0,0.47874594033786405,0.5520643742257125,1.3027322617514498
7225,59.67210891407342,True,2609.0,0.0023844045758041007,0.003018517293402742,1.2650284083339245
7232,789.6651872357968,True,394.0,0.03155379154622378,0.059871152912369226,1.870649220558321
7233,2376.814539354621,True,291.0,0.09497380881301938,0.18693187599835331,2.030008516901339
7234,2195.4462881426825,True,1125.0,0.08772661584522827,0.12733917100361974,1.4931814204044465
7235,456.4059578614117,True,820.0,0.01823727155204236,0.02970178049735776,1.5833785412849568
7236,215.4627164669023,True,1513.0,0.008609554721765455,0.012387750104369958,1.4001979934533293
7238,432.95065198622723,True,1225.0,0.0173000340440433,0.026074280667534692,1.4644347776101023
7239,279.5286673774758,True,2059.0,0.011169530383500192,0.0152716068724021,1.32494084646804
7240,42.14017120888065,True,524.0,0.0016838556384911952,0.002948036833547308,1.7578559188772755
7241,45.991063505664236,True,749.0,0.0018377312996749073,0.002954521385988047,1.612220617403414
7242,407.949423946865,True,108.0,0.016301023893025846,0.04403889945088281,2.6232552170305414
7243,299.74264539671475,True,172.0,0.011977249476413118,0.02913669878068395,2.3566327274678702
7244,543.7902616340057,True,613.0,0.021729012292575962,0.03773970232713038,1.6928608792482573
7245,492.5630870292583,True,255.0,0.019682054144859674,0.04284835107932874,2.118555998219008
7246,456.76869533127535,True,2915.0,0.018251765976635317,0.02328727126493343,1.2404516584249128
7247,178.94662838928275,True,289.0,0.007150428689733988,0.01489299820010654,2.0338759306158054
7248,2.7466727251128296,True,2937.0,0.00010975276612774034,0.0001254018316203649,1.2385919529149931
7249,2230.2832299847096,True,2057.0,0.08911864580774854,0.11474392165852101,1.3250348588513505
7251,122.01589963095387,True,2772.0,0.00487556539722504,0.00619316823180374,1.2517476918468595
7257,150.61578972713897,True,1129.0,0.006018372481704586,0.00914773893645254,1.4915433819148096
7266,4268.1169157863205,True,302.0,0.17054730743172375,0.32555872623389376,2.020123038401936
7273,21741.500137527593,True,1913.0,0.8687564987424136,0.9002438178031044,1.3447489249785123
7278,9257.67833909781,True,1220.0,0.3699224142530877,0.49222509415517207,1.465373495023554
7282,107.4101270704522,True,1554.0,0.004291941463695844,0.006057931547592086,1.394454328558073
7283,58.24227946910582,True,2208.0,0.002327270817114434,0.0030373130137779955,1.3046529692188902
7284,15345.631080283298,True,26.0,0.6131875281820226,2.06044100861535,3.947243453267991
7286,22771.568014354594,True,1772.0,0.9099164075103724,0.9385861462198678,1.3626371389891487
7310,675.7523694380762,True,274.0,0.027002012684331337,0.05714684168421545,2.0750607164646957
7311,807.9428475305774,True,309.0,0.03228413839728993,0.06573058034792943,2.0090738920414375
7322,73.3600358581079,True,1289.0,0.0029313528273838376,0.004261311910459945,1.4469432867062597
7353,1602.398976433568,True,2746.0,0.06402936851408812,0.07884712948747193,1.2533467046189715
7359,2492.7651056041473,True,2060.0,0.09960701293071801,0.12769020460063174,1.3246969196839358
7366,55.772373261178004,True,645.0,0.0022285772101485655,0.0037243048796404108,1.671653081159082
7370,334.15445946807097,True,1386.0,0.013352291995047996,0.019641642808788225,1.4255481762774322
7390,207.37568020727682,True,2728.0,0.00828640934257479,0.010676314889893946,1.254582420460016
7395,457.40598748434144,True,560.0,0.018277231178947573,0.032488460625075086,1.728191604530745
7400,1562.949647992749,True,1755.0,0.06245303476355581,0.08379117224195254,1.3640560804938038
7440,3736.636162603094,True,469.0,0.14931016393363286,0.25495252868202256,1.7964457202795399
7476,8824.02923961324,True,947.0,0.352594471334342,0.4959129398801397,1.5430809818529723
7483,9930.210228302276,True,1255.0,0.3967957415608679,0.521824969154688,1.4563563191281246
7491,3.4305141233372565,True,1030.0,0.00013707800380952835,0.00024972053772116256,1.516878627108589
7508,1650.2952617998424,True,610.0,0.06594322951329985,0.109763130410529,1.6961694917024366
7510,1888.2761322319784,True,1522.0,0.07545257461168296,0.10306021903717541,1.3987391559986317
7511,35.0673186901007,True,2194.0,0.0014012354627227963,0.0018195971738335474,1.3065077993690484
7512,39.46297071166217,True,1224.0,0.001576878874437072,0.002298102262487363,1.4646804908294035
7526,1029.9701895107562,True,2518.0,0.04115600533488201,0.052507223185862165,1.272848219123722
7531,1685.5122361473957,True,2654.0,0.06735044498311342,0.08328136170096292,1.261073427091753
7532,3595.920302508882,True,2110.0,0.14368737722803834,0.18031974001480328,1.3179438062733317
7533,37197.110244679396,True,1090.0,1.4863386176248408,1.3154194373284873,1.5017853605197682
7540,8984.904036159222,True,20.0,0.359022777757502,1.3365523676254332,4.090207182911073
7552,9531.172847132222,True,1312.0,0.3808508290231058,0.4974707038157249,1.4417629569705719
7554,62748.16368933871,True,2.0,2.50731893588022,5.154178710928571,5.140930453896362
7557,5233.4581201654055,True,683.0,0.20912083913391669,0.3234362326539603,1.650945670167687
7561,6.698159061628191,True,2506.0,0.00026764800853625,0.00032643689380798324,1.274353258162394
7568,42.51410644340812,True,1104.0,0.0016987975083276642,0.002534541522687823,1.497803912861175
7581,11352.178164118583,True,2345.0,0.4536153665834963,0.5222200072812528,1.291637715684176
7582,444.82651986396075,True,619.0,0.017774575236312658,0.030898576812039676,1.6895627949756078
7593,39.658545458606085,True,744.0,0.0015846937368579111,0.0025441196037373367,1.6133815811425527
7597,428.62293667834297,True,182.0,0.017127105277644973,0.04076083033375346,2.312148452430018
7616,3802.2866059600055,True,2458.0,0.15193345344681516,0.18476446311827782,1.2804336715301563
7618,1981.7473944181256,True,2421.0,0.0791875407343613,0.0991080137942179,1.2839715628248654
7619,45.1351896795248,True,2471.0,0.0018035319139904419,0.0022982153188196718,1.2781893350982698
7644,10973.61115150961,True,657.0,0.4384884181055543,0.6537556558979372,1.6664139238452895
7650,630.2174385740354,True,354.0,0.025182507734917103,0.049469715484110534,1.9216647392709707
7677,35715.50374818238,True,1892.0,1.4271359285615866,1.161027931128606,1.346452988539333
7681,13158.90927896567,True,2541.0,0.5258095292482089,0.5836182246117677,1.2703846906970109
7709,1278.966811882295,True,2821.0,0.05110552273165086,0.06333577643203227,1.24775840487403
7710,1347.5884229022558,True,2129.0,0.05384753547919179,0.0701826050790888,1.3152725148836864
7711,995.450743974788,True,1905.0,0.039776662030479804,0.053719385017722464,1.345515934639232
7731,3236.335816638452,True,260.0,0.1293189409669327,0.2595460221381121,2.0978110409448747
7744,41239.36495502405,True,57.0,1.6478608229451006,2.811745936721137,3.095409417881077
7745,6847.354612900442,True,1586.0,0.2736096305002973,0.352018308470229,1.38888815956696
7746,5548.739299723153,True,1422.0,0.22171898424531145,0.29398128826389813,1.4188036289191
7751,3094.060416963799,True,165.0,0.12363383748756485,0.28144536265986675,2.3743936206160225
7767,1863.82229669008,True,674.0,0.07447543741269391,0.120572853249949,1.6570892626380427
7768,73.17986871067505,True,1024.0,0.002924153628653202,0.004458269070969604,1.5176249099186077
7769,205.25279280749902,True,1703.0,0.00820158206695033,0.011546200013976644,1.3710415365540254
